internalTaxonId,suborder,family,genus,species_name,species_iucn,species_tree,species_phylacine,authority,risk,yearPublished,assessmentDate,population_trend,hemisphere,realm,continent,cave_use,roost_pref,hib_study,WNS,detected,WNS_declining,Pd_load_ug_cm2,Pd_load_ng_mm2_forearm_length,log10_Pd_load,lesion.count_cm2,source,links,,,
88120307,Yangochiroptera,Phyllostomidae,Lichonycteris,degener,Lichonycteris degener,,,"Miller, 1931",Least Concern,2019,2016-07-12 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,,,,,
88120245,Yangochiroptera,Phyllostomidae,Lichonycteris,obscura,Lichonycteris obscura,Lichonycteris_obscura,Lichonycteris_obscura,"Thomas, 1895",Least Concern,2018,2018-02-23 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,no,,,,,,,,,,,,,,
12078,Yangochiroptera,Phyllostomidae,Lionycteris,spurrelli,Lionycteris spurrelli,Lionycteris_spurrelli,Lionycteris_spurrelli,"Thomas, 1913",Least Concern,2018,2018-02-23 00:00:00 UTC,Stable,Northern/Southern,Neotropical,South America,yes,caves,,,,,,,,,"Aguirre 2007; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003; Woodman and Timm 2006",,,,
44698,Yinpterochiroptera,Pteropodidae,Lissonycteris,angolensis,Lissonycteris angolensis,,Lissonycteris_angolensis,"Bocage, 1898",Least Concern,2017,2016-08-31 00:00:00 UTC,Decreasing,Northern/Southern,Afrotropical,Africa,yes,broad,,,,,,,,,Mondjem et al. 2021,,,,
12263,Yangochiroptera,Phyllostomidae,Lonchophylla,bokermanni,Lonchophylla bokermanni,,Lonchophylla_bokermanni,"Sazima, Vizotto &amp; Taddei , 1978",Endangered,2016,2016-07-01 00:00:00 UTC,Unknown,Southern,Neotropical,South America,yes,broad,,,,,,,,,Claudio et al. 2018,,,,
88149262,Yangochiroptera,Phyllostomidae,Lonchophylla,cadenai,Lonchophylla cadenai,,,"Woodman &amp; Timm, 2006",Data Deficient,2018,2016-11-01 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,,,,,
136348,Yangochiroptera,Phyllostomidae,Lonchophylla,chocoana,Lonchophylla chocoana,Lonchophylla_chocoana,Lonchophylla_chocoana,"Dávalos, 2004",Data Deficient,2016,2016-06-29 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,D<87>valos 2004; Woodman and Timm 2006   ,,,,
136706,Yangochiroptera,Phyllostomidae,Lonchophylla,concava,Lonchophylla concava,,Lonchophylla_concava,"Goldman, 1914",Least Concern,2016,2016-05-24 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Woodman 2007,,,,
12264,Yangochiroptera,Phyllostomidae,Lonchophylla,dekeyseri,Lonchophylla dekeyseri,,Lonchophylla_dekeyseri,"Taddei, Vizotto &amp; Sazima, 1983",Endangered,2016,2016-05-18 00:00:00 UTC,Decreasing,Southern,Neotropical,South America,yes,caves,,,,,,,,,Tanalgo et al 2022,,,,
88150313,Yangochiroptera,Phyllostomidae,Lonchophylla,fornicata,Lonchophylla fornicata,,,"Woodman, 2007",Data Deficient,2020,2016-07-12 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,Woodman 2007,,,,
12265,Yangochiroptera,Phyllostomidae,Lonchophylla,handleyi,Lonchophylla handleyi,Lonchophylla_handleyi,Lonchophylla_handleyi,"Hill, 1980",Least Concern,2018,2016-07-09 00:00:00 UTC,Unknown,Southern,Neotropical,South America,yes,caves,,,,,,,,,D<87>valos 2004; Solari et al. 1999; Woodman and Timm 2006,,,,
12266,Yangochiroptera,Phyllostomidae,Lonchophylla,hesperia,Lonchophylla hesperia,,Lonchophylla_hesperia,"G.M. Allen, 1908",Near Threatened,2015,2015-07-20 00:00:00 UTC,Decreasing,Southern,Neotropical,South America,no,,,,,,,,,,,,,,
12267,Yangochiroptera,Phyllostomidae,Lonchophylla,mordax,Lonchophylla mordax,Lonchophylla_mordax,Lonchophylla_mordax,"Thomas, 1903",Near Threatened,2016,2016-08-11 00:00:00 UTC,Unknown,Southern,Neotropical,South America,yes,broad,,,,,,,,,"dos Reis et al. 2007; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003; Woodman 2007; Woodman and Timm 2006   ",,,,
136735,Yangochiroptera,Phyllostomidae,Lonchophylla,orcesi,Lonchophylla orcesi,,Lonchophylla_orcesi,"Albuja &amp; Gardner, 2005",Data Deficient,2015,2015-07-20 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,Albuja & Gardner 2005,,,,
88150966,Yangochiroptera,Phyllostomidae,Lonchophylla,orienticollina,Lonchophylla orienticollina,,,"Dávalos &amp; Corthals, 2008",Data Deficient,2019,2016-07-12 00:00:00 UTC,Unknown,Northern,Neotropical,South America,yes,broad,,,,,,,,,Davalos & Corthals 2008,,,,
88149229,Yangochiroptera,Phyllostomidae,Lonchophylla,pattoni,Lonchophylla pattoni,,,"Woodman &amp; Timm, 2006",Data Deficient,2018,2016-11-03 00:00:00 UTC,Unknown,Southern,Neotropical,South America,no,,,,,,,,,,,,,,
88150984,Yangochiroptera,Phyllostomidae,Lonchophylla,peracchii,Lonchophylla peracchii,,,"Dias, Esberard &amp; Moratelli, 2013",Least Concern,2017,2016-11-08 00:00:00 UTC,Stable,Southern,Neotropical,South America,yes,broad,,,,,,,,,,,,,
12268,Yangochiroptera,Phyllostomidae,Lonchophylla,robusta,Lonchophylla robusta,Lonchophylla_robusta,Lonchophylla_robusta,"Miller, 1912",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"Woodman and Timm2006; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Solari et al. 1999; Tschapka et al. 2015   ",,,,
12269,Yangochiroptera,Phyllostomidae,Lonchophylla,thomasi,Lonchophylla thomasi,Lonchophylla_thomasi,Lonchophylla_thomasi,"J.A. Allen, 1904",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
12270,Yangochiroptera,Phyllostomidae,Lonchorhina,aurita,Lonchorhina aurita,Lonchorhina_aurita,Lonchorhina_aurita,"Tomes, 1863",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"dos Reis et al. 2007; Louzada et al. 2015; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Solari et al. 1999   ",,,,
12271,Yangochiroptera,Phyllostomidae,Lonchorhina,fernandezi,Lonchorhina fernandezi,,Lonchorhina_fernandezi,"Ochoa &amp; Ibanez, 1982",Endangered,2016,2016-05-16 00:00:00 UTC,Decreasing,Northern,Neotropical,South America,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
40027,Yangochiroptera,Phyllostomidae,Lonchorhina,inusitata,Lonchorhina inusitata,Lonchorhina_inusitata,Lonchorhina_inusitata,"Handley &amp; Ochoa, 1997",Data Deficient,2016,2016-06-28 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
12272,Yangochiroptera,Phyllostomidae,Lonchorhina,marinkellei,Lonchorhina marinkellei,,Lonchorhina_marinkellei,"Hernandez-Camacho &amp; Cadena-G., 1978",Vulnerable,2016,2016-05-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,caves,,,,,,,,,,,,,
12273,Yangochiroptera,Phyllostomidae,Lonchorhina,orinocensis,Lonchorhina orinocensis,Lonchorhina_orinocensis,Lonchorhina_orinocensis,"Linares &amp; Ojasti, 1971",Vulnerable,2020,2016-05-20 00:00:00 UTC,Decreasing,Northern,Neotropical,South America,yes,caves,,,,,,,,,"Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
21984,Yangochiroptera,Phyllostomidae,Lophostoma,brasiliense,Lophostoma brasiliense,Lophostoma_brasiliense,Lophostoma_brasiliense,"(Peters, 1866)",Least Concern,2016,2016-08-05 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,no,,,,,,,,,,"Aguirre 2007; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Patterson et al. 1996; Smith et al. 2003   ",,,,
99783878,Yangochiroptera,Phyllostomidae,Lophostoma,carrikeri,Lophostoma carrikeri,Lophostoma_carrikeri,Lophostoma_carrikeri,"(J.A. Allen, 1910)",Least Concern,2016,2016-07-05 00:00:00 UTC,Decreasing,Northern/Southern,Neotropical,South America,no,,,,,,,,,,"Aguirre 2007; Lim et al. 1999; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Zort<8e>a et al. 2009   ",,,,
21986,Yangochiroptera,Phyllostomidae,Lophostoma,evotis,Lophostoma evotis,Lophostoma_evotis,Lophostoma_evotis,"(Davis &amp; Carter, 1978)",Least Concern,2018,2018-02-26 00:00:00 UTC,Stable,Northern,Neotropical,North America,no,,,,,,,,,,"Medell<92>n and Arita 1989; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
88149216,Yangochiroptera,Phyllostomidae,Lophostoma,kalkoae,Lophostoma kalkoae,,Lophostoma_kalkoae,"Velazco &amp; Gardner, 2012",Data Deficient,2016,2016-07-14 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,,,,,
88149174,Yangochiroptera,Phyllostomidae,Lophostoma,occidentalis,Lophostoma occidentalis,,Lophostoma_occidentalis,"(Davis and Carter, 1978)",Near Threatened,2020,2016-07-14 00:00:00 UTC,Decreasing,Northern/Southern,Neotropical,South America,no,,,,,,,,,,,,,,
21987,Yangochiroptera,Phyllostomidae,Lophostoma,schulzi,Lophostoma schulzi,Lophostoma_schulzi,Lophostoma_schulzi,"Genoways &amp; Williams, 1980",Least Concern,2016,2016-07-06 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,"dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Zanella 2013",,,,
88149202,Yangochiroptera,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,Lophostoma_silvicolum,Lophostoma_silvicolum,"d'Orbigny, 1836",Least Concern,2016,2016-07-25 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,"Aguirre 2007; Bobrowiec and Gribel 2010; dos Reis et al. 2007; Kalko et al. 1996; Medel<92>n and Arita 1989; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
12938,Yinpterochiroptera,Megadermatidae,Lyroderma,lyra,Lyroderma lyra,Megaderma_lyra,Megaderma_lyra,"É. Geoffroy, 1810",Least Concern,2020,2018-08-31 00:00:00 UTC,Unknown,Northern,Indomalayan,Asia,yes,caves,,,,,,,,,Faurby et al. 2018; Kulzer 1965,,,,
12590,Yinpterochiroptera,Megadermatidae,Macroderma,gigas,Macroderma gigas,Macroderma_gigas,Macroderma_gigas,"(Dobson, 1880)",Vulnerable,2021,2019-04-29 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,yes,caves,,,,,,,,,"Churchill 1998; Magalha_s and Costa 2009; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Lyman (1970)	",,,,
12594,Yinpterochiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus minimus,Macroglossus_minimus,Macroglossus_minimus,"(É. Geoffroy Saint-Hilaire, 1810)",Least Concern,2021,2021-06-21 00:00:00 UTC,Stable,Southern,Australasian|Indomalayan,Asia/Australia,no,,,,,,,,,,Bonaccorso 1998; Churchill 1998; Fleming and Racey 1992; Jones et al. 2009; Smith et al. 2003; Swartz et al. 2003   ,,,,
12595,Yinpterochiroptera,Pteropodidae,Macroglossus,sobrinus,Macroglossus sobrinus,Macroglossus_sobrinus,Macroglossus_sobrinus,"K. Andersen, 1911",Least Concern,2021,2020-11-28 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,no,,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
10120,Yinpterochiroptera,Hipposideridae,Macronycteris,commersoni,Macronycteris commersoni,Hipposideros_commersoni,Hipposideros_commersoni,"(É. Geoffroy, 1813)",Near Threatened,2019,2016-04-24 00:00:00 UTC,Decreasing,Southern,Afrotropical,Africa,yes,broad,,,,,,,,,"Faurby et al. 2018, Reher et al. 2018",,,,
44687,Yinpterochiroptera,Hipposideridae,Macronycteris,gigas,Macronycteris gigas,Hipposideros_gigas,Hipposideros_gigas,"Wagner, 1845",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,yes,broad,,,,,,,,,Mondajem et al (2021),,,,
44689,Yinpterochiroptera,Hipposideridae,Macronycteris,thomensis,Macronycteris thomensis,,Hipposideros_thomensis,"Bocage, 1891",Least Concern,2017,2016-08-31 00:00:00 UTC,Stable,Northern,Afrotropical,Africa,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
135485,Yinpterochiroptera,Hipposideridae,Macronycteris,vittatus,Macronycteris vittatus,,Hipposideros_vittatus,"Peters, 1852",Near Threatened,2020,2019-06-20 00:00:00 UTC,Decreasing,Northern/Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Mondajem et al (2021),,,,
12615,Yangochiroptera,Phyllostomidae,Macrophyllum,macrophyllum,Macrophyllum macrophyllum,Macrophyllum_macrophyllum,Macrophyllum_macrophyllum,"(Schinz, 1821)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"Aguirre 2007; B<87>rquez et al. 1993; dos Reis et al. 2007; Kalko et al. 1996; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
12652,Yangochiroptera,Phyllostomidae,Macrotus,californicus,Macrotus californicus,Macrotus_californicus,Macrotus_californicus,"Baird, 1858",Least Concern,2018,2018-02-27 00:00:00 UTC,Stable,Northern,Nearctic,North America,yes,caves,,,,,,,,,"Cruz-Neto et al. 2001; Harvey et al. 2011; Magalha_s and Costa 2009; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
12653,Yangochiroptera,Phyllostomidae,Macrotus,waterhousii,Macrotus waterhousii,Macrotus_waterhousii,Macrotus_waterhousii,"Gray, 1843",Least Concern,2018,2018-02-27 00:00:00 UTC,Stable,Northern,Neotropical,North America,yes,caves,,,,,,,,,"<e7>vilaFlores and Medellin 2004; Klingener et al. 1978; Magalha_s and Costa 2009; Mancina et al. 2004; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Kulzer & Storf 1980",,,,
12939,Yinpterochiroptera,Megadermatidae,Megaderma,spasma,Megaderma spasma,Megaderma_spasma,Megaderma_spasma,"(Linnaeus, 1758)",Least Concern,2019,2019-03-31 00:00:00 UTC,Unknown,Northern/Southern,Indomalayan,Asia,yes,broad,,,,,,,,,"Francis 1989; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
12946,Yinpterochiroptera,Pteropodidae,Megaerops,ecaudatus,Megaerops ecaudatus,Megaerops_ecaudatus,Megaerops_ecaudatus,"(Temminck, 1837)",Least Concern,2021,2020-11-28 00:00:00 UTC,Stable,Northern/Southern,Indomalayan,Asia,no,,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
12945,Yinpterochiroptera,Pteropodidae,Megaerops,kusnotoi,Megaerops kusnotoi,Megaerops_kusnotoi,Megaerops_kusnotoi,"Hill &amp; Boeadi, 1978",Vulnerable,2021,2021-03-06 00:00:00 UTC,Decreasing,Southern,Indomalayan,Asia,no,,,,,,,,,,Jones et al. 2009*,,,,
12947,Yinpterochiroptera,Pteropodidae,Megaerops,niphanae,Megaerops niphanae,Megaerops_niphanae,Megaerops_niphanae,"Yenbutra &amp; Felten, 1983",Least Concern,2021,2020-11-28 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,no,,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
12948,Yinpterochiroptera,Pteropodidae,Megaerops,wetmorei,Megaerops wetmorei,Megaerops_wetmorei,Megaerops_wetmorei,"Taylor, 1934",Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,no,,,,,,,,,,Faurby et al. 2018,,,,
84459322,Yinpterochiroptera,Pteropodidae,Megaloglossus,azagnyi,Megaloglossus azagnyi,Megaloglossus_azagnyi,Megaloglossus_azagnyi,"Nesi, Kadjo &amp; Hassanin, 2012",Least Concern,2016,2014-12-28 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,Nesi et al. 2013,,,,
84462869,Yinpterochiroptera,Pteropodidae,Megaloglossus,woermanni,Megaloglossus woermanni,Megaloglossus_woermanni,Megaloglossus_woermanni,"Pagenstecher, 1885",Least Concern,2020,2014-02-14 00:00:00 UTC,Stable,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,Decher and Fahr 2007; Mendes 2011; Monadjem et al. 2013; Jones et al. 2009; Smith et al. 2003; Monadjem et al. 2021; Kulzer and Storf (1980),,,,
13141,Yinpterochiroptera,Pteropodidae,Melonycteris,fardoulisi,Melonycteris fardoulisi,Melonycteris_fardoulisi,Melonycteris_fardoulisi,"Flannery, 1993",Near Threatened,2020,2019-07-10 00:00:00 UTC,Decreasing,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
13139,Yinpterochiroptera,Pteropodidae,Melonycteris,melanops,Melonycteris melanops,Melonycteris_melanops,Melonycteris_melanops,"Dobson, 1877",Least Concern,2021,2021-07-27 00:00:00 UTC,Stable,Southern,Australasian,Oceania,no,,,,,,,,,,Bonaccorso 1998; Mendes 2011; Jones et al. 2009; Smith et al. 2003; Swartz et al. 2003,,,,
13140,Yinpterochiroptera,Pteropodidae,Melonycteris,woodfordi,Melonycteris woodfordi,Melonycteris_woodfordi,Melonycteris_woodfordi,"Thomas, 1887",Least Concern,2017,2016-06-13 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,Bonaccorso 1998; Mendes 2011; Jones et al. 2009; Smith et al. 2003   ,,,,
13240,Yangochiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,Mesophylla_macconnelli,Mesophylla_macconnelli,"Thomas, 1901",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,"Aguirre 2007; Arias 2008; Bobrowiec and Gribel 2010; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
76776686,Yangochiroptera,Molossidae,Micronomus,norfolkensis,Micronomus norfolkensis,,Mormopterus_norfolkensis,"Gray, 1839",Near Threatened,2020,2019-07-31 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,,,,,
40028,Yangochiroptera,Phyllostomidae,Micronycteris,brosseti,Micronycteris brosseti,Micronycteris_brosseti,Micronycteris_brosseti,"Simmons &amp; Voss, 1998",Data Deficient,2016,2016-06-28 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,dos Reis et al. 2007; Lim et al. 1999; Porter et al. 2007,,,,
88120333,Yangochiroptera,Phyllostomidae,Micronycteris,buriri,Micronycteris buriri,Micronycteris_buriri,Micronycteris_buriri,"Larsen, Siles, Pedersen &amp; Kwiecinski, 2011",Data Deficient,2016,2016-07-14 00:00:00 UTC,Unknown,Northern,Neotropical,South America,yes,caves,,,,,,,,,Larsen et al. 2011,,,,
88120398,Yangochiroptera,Phyllostomidae,Micronycteris,giovanniae,Micronycteris giovanniae,Micronycteris_giovanniae,Micronycteris_giovanniae,"Baker &amp; Fonseca, 2007",Data Deficient,2016,2016-07-14 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,,,,,
13378,Yangochiroptera,Phyllostomidae,Micronycteris,hirsuta,Micronycteris hirsuta,Micronycteris_hirsuta,Micronycteris_hirsuta,"(Peters, 1869)",Least Concern,2016,2016-08-09 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,no,,,,,,,,,,"dos Reis et al. 2007; Gardner et al. 1970; Kalko et al. 1996; Mendes 2011; Jones et al., 2009; Porter et al. 2007; Smith et al. 2003",,,,
136207,Yangochiroptera,Phyllostomidae,Micronycteris,matses,Micronycteris matses,Micronycteris_matses,Micronycteris_matses,"Simmons, Voss &amp; Fleck, 2002",Data Deficient,2015,2015-07-20 00:00:00 UTC,Unknown,Southern,Neotropical,South America,no,,,,,,,,,,Bernard 2001; Simmons et al. 2002   ,,,,
13379,Yangochiroptera,Phyllostomidae,Micronycteris,megalotis,Micronycteris megalotis,Micronycteris_megalotis,Micronycteris_megalotis,"(Gray, 1842)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,"Aguirre 2007; <e7>vila Flores and Medellin 2004; Bobrowiec and Gribel. 2009; dos Reis et al. 2007; Moras et al. 2015; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003",,,,
136424,Yangochiroptera,Phyllostomidae,Micronycteris,microtis,Micronycteris microtis,Micronycteris_microtis,Micronycteris_microtis,"Miller, 1898",Least Concern,2019,2019-02-11 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,dos Reis et al. 2007; Lim et al. 1999; Louzada et al. 2015; Moras et al. 2015   ,,,,
13380,Yangochiroptera,Phyllostomidae,Micronycteris,minuta,Micronycteris minuta,Micronycteris_minuta,Micronycteris_minuta,"(Gervais, 1856)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Anderson et al. 1982; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
40029,Yangochiroptera,Phyllostomidae,Micronycteris,sanborni,Micronycteris sanborni,,Micronycteris_sanborni,"Simmons, 1996",Least Concern,2018,2017-11-06 00:00:00 UTC,Unknown,Southern,Neotropical,South America,yes,caves,,,,,,,,,,,,,
13383,Yangochiroptera,Phyllostomidae,Micronycteris,schmidtorum,Micronycteris schmidtorum,Micronycteris_schmidtorum,Micronycteris_schmidtorum,"Sanborn, 1935",Least Concern,2016,2016-07-05 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,no,,,,,,,,,,"dos Reis et al. 2007; Louzada et al. 2015; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003; Czenze & Dunbar 2017",,,,
88132568,Yangochiroptera,Phyllostomidae,Micronycteris,yatesi,Micronycteris yatesi,,,"Siles, Brooks, Aranibar, Tarifa, Vargas, Rojas &amp; Baker, 2013",Data Deficient,2017,2016-11-09 00:00:00 UTC,Unknown,Southern,Neotropical,South America,no,,,,,,,,,,Siles et al. 2013,,,,
13401,Yinpterochiroptera,Pteropodidae,Micropteropus,intermedius,Micropteropus intermedius,,Micropteropus_intermedius,"Hayman, 1963",Data Deficient,2020,2020-06-23 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,broad,,,,,,,,,Monadjem et al. 2021; Faurby et al. 2018,,,,
13402,Yinpterochiroptera,Pteropodidae,Micropteropus,pusillus,Micropteropus pusillus,Micropteropus_pusillus,Micropteropus_pusillus,"(Peters, 1868)",Least Concern,2020,2014-04-02 00:00:00 UTC,Stable,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,Mendes 2011; Monadjem et al. 2013; Jones et al. 2009; Smith et al. 2003; Monadjem et al. 2021,,,,
13556,Yangochiroptera,Vespertilionidae,Mimetillus,moloneyi,Mimetillus moloneyi,,Mimetillus_moloneyi,"(Thomas, 1891)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,Monadjem et al. 2021,,,,
13559,Yangochiroptera,Phyllostomidae,Mimon,bennettii,Mimon bennettii,Mimon_bennettii,Mimon_bennettii,"(Gray, 1838)",Least Concern,2019,2018-06-29 00:00:00 UTC,Stable,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Crarvalho et al. 2008; Esber<87>rd 2009   ,,,,
136561,Yangochiroptera,Phyllostomidae,Mimon,cozumelae,Mimon cozumelae,Mimon_cozumelae,Mimon_cozumelae,"Goldman, 1914",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern,Neotropical,North America,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
81629770,Yangochiroptera,Miniopteridae,Miniopterus,aelleni,Miniopterus aelleni,,,"Goodman, Maminirina, Weyeneth, Bradman, Christidis, Ruedi &amp; Appleton, 2009",Least Concern,2017,2016-05-02 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,,,,,
44859,Yangochiroptera,Miniopteridae,Miniopterus,africanus,Miniopterus africanus,Miniopterus_africanus,Miniopterus_africanus,"Sanborn, 1936",Data Deficient,2020,2019-07-03 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
